Time,X,Y,Z
0,-0.021858722816765954,-0.1663988184813045,10.068138719118824
1,0.2748522343023418,0.04842589867298358,10.032246038892474
2,0.26181328084842914,0.30979278500146107,10.089175628624883
3,0.6399379340883642,0.62295608093518,9.960615161820245
4,0.5440472482284535,0.7391179837702029,10.019640442649559
5,0.9631760129047152,0.7783879504681239,10.11278335245354
6,1.1431260371911875,1.2339602158476266,10.044978872624919
7,1.3846233135659265,1.3930136040546477,9.938452486461177
8,1.7796388283571083,1.4782471904549273,10.05680526122835
9,1.699055364427358,1.9230901341337359,9.92281824505604
10,1.9561524887268487,1.7905527360986226,10.106786979243937
11,2.193562150983969,2.117797264643089,9.899786998274806
12,2.372517690568956,2.381427734955821,9.924821142941525
13,2.550137112159647,2.588169654589665,10.01477093877408
14,2.7876054146670857,2.858155312966771,9.854788063410847
15,3.024037224607709,2.8927968847318377,10.035960374369992
16,3.1630044940519086,3.1188404518754003,9.954447249676726
17,3.5117327053325944,3.5789056909600507,10.02163287412114
18,3.5820724579456877,3.4684433836944994,9.973479999127209
19,3.773420966768591,3.7319577427545587,10.029857150251022
20,3.978871859083057,3.977996130358739,10.06105240761756
21,4.1511481315829375,4.1307589311926245,9.975142452090633
22,4.330905633409903,4.260285664624141,10.07464683309483
23,4.738963676054578,4.651381607703662,9.952305182695973
24,4.798087943832902,4.760427421949654,9.86565478719854
25,4.927326661555862,5.165100885032191,9.773286108283411
26,5.227938463600768,5.057770500442619,10.044755770690019
27,5.385945648363656,5.390680991393731,9.993704216353857
28,5.638296746608158,5.744919072884676,10.010316627040998
29,5.726264923445908,5.863974433175419,9.932703407647415
30,5.832661622533759,6.089577218698853,10.137948615051304
31,6.307983459544091,6.176670808747108,10.04184158290895
32,6.4329871118687665,6.4760896290447825,9.930625527323087
33,6.783219749797407,6.542467946792439,10.058317160200108
34,6.862936526667833,6.749296703296526,9.907874267482788
35,6.948521975610664,7.0704936857027985,10.03396158725339
36,7.0676020308025205,7.153709778580115,10.026244122787096
37,7.456322662686391,7.400927991694014,9.862547716274307
38,7.533625120648531,7.643886838762284,10.0704158359701
39,7.851351718305335,7.6789152585844995,9.883098325206014
40,7.806109824959988,8.015561688897652,10.066901728307863
41,8.154732076264095,8.235011452109891,10.088694987228907
42,8.363758819029183,8.629152161439517,10.078153314651335
43,8.63773054889603,8.639484987476331,9.87773742483259
44,8.74793661396279,8.840083379795553,9.99498117372715
45,8.984756776436202,9.050997071258177,9.93326209274128
46,9.33829828556657,9.261638133347537,10.135840215971845
47,9.382154960145835,9.344515241041558,10.054575771959207
48,9.804032253058226,9.608657291609928,10.041332418608036
49,9.716910770077698,9.82811085576595,9.874018813808869
50,10.050736345508959,10.15002983686898,9.915530953005085
51,10.096019424484535,10.210440907142656,10.22630825039432
52,10.463064197078848,10.21815101472334,9.983095445297598
53,10.549908736292247,10.555632320368408,10.044725195798252
54,10.862744780777703,10.789255199588279,10.071873911571888
55,10.86259592695272,11.057813401473032,9.972594669908005
56,11.217357257882309,11.309605202950662,9.829860718661205
57,11.50619556529264,11.42142910010461,9.883128015827799
58,11.609734152651287,11.58761910250983,9.946350194649785
59,11.89714541112322,11.736625388930804,9.994307532039432
60,12.181117368249163,12.042659056817346,10.030875917490775
61,12.23920840419193,12.209985636773519,9.854608890867825
62,12.362717852743193,12.44958877405558,9.788537867711186
63,12.618334168607882,12.493520670707785,9.918455988139154
64,12.834266771612027,12.714503224436857,9.979714422324518
65,13.061445207623189,12.934568849082334,9.995223599446732
66,13.201760298644391,13.028074303852485,10.218377538548136
67,13.285656120122935,13.454003614745206,9.940615783688079
68,13.487400407075315,13.421119806562336,9.852611751863753
69,13.736455473147593,13.79334075658987,10.009906567885565
70,13.989001290456903,13.866282630574386,9.992067910428664
71,14.244150011892437,14.192481629068308,10.02977607864203
72,14.351161232474054,14.268610917255131,9.93678927463475
73,14.599168161822435,14.44497755770505,9.941987559454098
74,14.713893074719882,14.833996615663741,10.065574972803079
75,15.021076255742946,14.96213836598611,10.23188347023469
76,14.995716715071783,15.14884477137504,10.153824378347823
77,15.443083344560112,15.27376217451408,10.054161146631172
78,15.560822662971509,15.493939866923588,9.872556542896893
79,15.695291621423658,15.990798597132532,10.01159506521338
80,16.026933006719247,15.93805876266487,10.083145194665178
81,16.2194316215394,16.245042146110958,9.95696238364027
82,16.383163194479202,16.320190052457498,9.96242628909703
83,16.607765101338135,16.546843328650308,10.24706830842278
84,16.646437733884138,16.867056815480478,10.029476607301762
85,16.964587020102062,16.90660827803825,9.88881029725078
86,17.2908091614992,17.252388265860343,10.122108329870578
87,17.292057186992416,17.319917244924483,9.86063190087245
88,17.40269578934092,17.611051563126768,10.009451376730297
89,17.953002993306825,17.838378927229755,9.876062716387478
90,17.825565661082234,18.006879716563308,10.139873674122263
91,18.28935160325682,18.102467386154203,10.0122710542966
92,18.43527782460706,18.411557365423512,9.87860196176386
93,18.727201298505737,18.596164906666626,10.193990172052473
94,18.83151372590936,18.75184912129563,9.8175924112559
95,18.911827219365122,18.91647534969636,9.792191830278067
96,19.19747951311273,19.31491708654793,9.998840700686976
97,19.480082293017993,19.43496433567059,10.012785220739428
98,19.52773935313393,19.39442360659863,10.117037711664006
99,19.620947842522487,19.751188689525247,10.109278548155038
100,20.06001549256851,19.961040420430244,10.033281276367271
101,20.290360572730027,20.319276494844125,9.936315325241633
102,20.422919011439447,20.640335439761756,9.947963880181842
103,20.69799938419479,20.421942182702505,10.068530327482298
104,20.810538696640577,20.902109298932533,10.05249091636
105,20.97115214306774,21.04449222715449,10.074134803562952
106,21.027099540421165,21.110905645418466,10.019244652205394
107,21.36305877315008,21.306149923190585,10.07623377820663
108,21.571871186910176,21.584162536976834,9.909927625951813
109,21.706073291261585,21.757205180966555,9.925589815356856
110,22.02895211285076,22.08364589666311,10.018012380568395
111,22.149880207560948,22.095693544433985,10.0559756534098
112,22.355619175454148,22.346154862495744,9.998856061859911
113,22.615204032333526,22.648171043446453,10.059824800494388
114,22.68271590814743,22.713779853120457,9.985934172066516
115,23.16888822689091,22.927945648604226,10.035502076969506
116,23.23684036142307,23.218761718654722,10.093769108638115
117,23.26783725282946,23.434467819271624,10.009243366487867
118,23.542283471049522,23.734034114015614,10.079496485435865
119,23.842232355963684,23.854861304784936,9.910518570368936
120,23.914848154957294,23.949148051624725,9.973104240467938
121,24.280058064189916,23.805186250193024,10.202648055131199
122,24.084999450176685,23.749877612342246,9.926376883626954
123,24.372220766976596,23.59434901399118,10.10562829644268
124,24.506251969886776,23.38986027166384,9.976089442139438
125,24.440727839978216,23.46505898220897,9.989553900976366
126,24.5481359647339,23.21995182662798,10.129590139298546
127,24.713973478307615,23.199146652633157,9.967346334665663
128,24.83660148714609,23.118059418756555,9.896536219696431
129,25.014753144301082,23.047066686640914,10.05367178134402
130,25.242421952454343,22.8368632717613,10.023758211043075
131,25.12253572979248,22.92619371357896,10.121057608406252
132,25.201203969527754,22.874529696292225,10.180982375756694
133,25.258198995995507,22.603801671183625,10.098047674916454
134,25.528180151273595,22.475727724997945,10.143619441687614
135,25.432175415953328,22.369760455595046,9.866462177570115
136,25.696256872861362,22.32587436382157,9.93885777923925
137,25.758075911863493,22.008872620601686,10.071149037196715
138,25.87138383105133,21.988816312322943,9.896103648793046
139,25.776538433736047,21.98785221808504,10.017078535556273
140,25.781101441989577,21.71138212767017,10.005261214881566
141,26.252913131283822,21.5423549269768,10.080367330644128
142,26.22847080095637,21.79830105194092,10.057444791242714
143,26.251388814799164,21.396512166312604,10.004765766071495
144,26.32002451213901,21.336617716117484,9.926296031451464
145,26.377241191814274,21.270881310499743,9.986635509668927
146,26.654274148241097,21.145704510105432,9.83087540065895
147,26.553102625860916,20.9528550350742,9.881200182608882
148,26.660525703039955,20.833757419268938,10.00257219373719
149,26.781109335441364,20.886526022833763,10.062373854618475
150,26.82282365126376,20.786274679165956,9.98384860159607
151,27.077155626551676,20.54995125780199,10.123873757856554
152,27.00206846790232,20.271813271101124,10.05662551596294
153,27.121207060431438,20.34539958737171,9.987174678734084
154,27.245632104729744,20.235317614893766,10.08767976958769
155,27.34994121036447,20.20771984461093,9.9499674952298
156,27.407916817070426,19.948990683950306,10.027655752752773
157,27.599088656708062,19.62172253979079,9.945587557822323
158,27.796168067008683,19.78350438368201,10.133041003340901
159,27.50866878826859,19.648244064535334,9.962374202385869
160,27.797819651540753,19.50305362491081,9.95418800917733
161,27.832281876769457,19.25204418433078,10.127615904578693
162,27.891394301586715,19.33802145516133,9.866267169242853
163,28.223886951113823,19.046625327615683,10.060500820207473
164,28.345519523467786,18.776298687824266,10.111957476403424
165,28.298051297573863,18.907173586912762,9.863371011721775
166,28.46629746370971,18.730076229578195,10.172586242079975
167,28.398460915304206,18.532290119484937,10.091938403113813
168,28.34597123421833,18.52396140681582,10.234818905821323
169,28.547250632787033,18.605016830825313,10.06151843204572
170,28.68939254964975,18.269691574696903,10.135175273964194
171,28.78353897958396,18.066435048409456,10.091680168494207
172,28.89572698107817,17.991399060753373,9.915787035816187
173,28.950418101415863,18.045256429649527,10.070865069290607
174,28.92416361300358,17.827625712646697,10.056208523010914
175,28.977479078192072,17.615589513035797,9.978948087270084
176,29.21295364924929,17.546928261330084,9.9060984400262
177,29.09588884525447,17.400989799744835,9.755831758906082
178,29.251698602334326,17.244788105907777,9.967884011658363
179,29.394996108250975,16.917826268462242,10.015753770764062
180,29.21708982954211,17.023385264007413,10.029100743186023
181,29.547566579468548,16.87430382386949,10.031042127928147
182,29.584769795670773,16.71926077067122,9.859843469991363
183,29.762124897580684,16.577964184395864,10.126960966809905
184,29.620164792876782,16.453992345525243,10.05890984290935
185,29.752377194400648,16.31832583765767,10.123258734486072
186,29.96002662129043,16.055274976547455,9.968293394705775
187,29.897236077519395,16.01034262722672,10.00438877033792
188,29.911107376258062,15.940016661221406,10.090596137393952
189,30.0594693838157,15.715388725220212,10.069219567168615
190,30.30782375720484,15.742217271038331,10.05228788926845
191,30.091212365931664,15.630979250876553,10.034271124287606
192,30.194712006847556,15.363136997127167,10.055865335820464
193,30.30120728100984,15.121512118639076,9.980897993293118
194,30.480630806560608,15.177768977060687,10.059877558355145
195,30.507515998122493,14.948972914351721,10.040179670447102
196,30.449102986362075,14.786835998058113,10.26032455957811
197,30.49655542181542,14.653889917652936,10.093329633717742
198,30.642913001145136,14.587724171890125,9.918384245105456
199,30.737148606651612,14.478242900000255,9.879656179118468
200,30.654073667661763,14.357318050999686,10.009968315999087
201,30.831772773201997,13.988569479682797,10.057697439116126
202,30.826643866316935,14.115552982874094,10.14800981225701
203,31.11250853142551,13.805020593429399,9.9574459590201
204,31.013015050012232,13.812636678048985,10.069662889612298
205,31.050792145818125,13.656029584419175,9.94074832249567
206,31.105490170922785,13.593893688282618,9.97899193322781
207,31.119328299173983,13.311581164892361,10.15371893283708
208,31.402879830485404,13.341844552277212,9.888640661714545
209,31.337881441649166,13.225362225559284,10.135287050037594
210,31.328743398023633,12.981147056236464,10.031740472832821
211,31.37196772605047,12.628688440245735,9.915146195309317
212,31.607918288407106,12.714855319835968,10.06408477025967
213,31.32457312675617,12.798291231430822,9.844041242474223
214,31.391273222944815,12.282522371323287,10.11622188961584
215,31.669928925171,12.3943039187944,9.991342945710194
216,31.678460854396615,12.149659074853867,10.017366005416832
217,31.75698584602641,11.953668307628107,10.10957979159147
218,31.74994882653772,11.894946733578244,9.855056706370569
219,31.80538339399639,11.7624785459771,10.043088375468427
220,31.96742718182026,11.566643243161012,10.093626249594815
221,31.907429117170985,11.378160071155111,10.119065439127397
222,31.956914696606482,11.342593281461882,9.9164414393011
223,32.03614769577491,11.281110063742839,9.931441347297266
224,31.932912274398614,10.834388139250335,9.992851344720329
225,32.0771487760484,10.806799720453364,10.01557072627956
226,32.17162622490251,10.561456014943337,10.075035185932999
227,32.18901011826179,10.756106936387607,10.019030067760058
228,32.32789580153881,10.510288480324029,9.988706886507089
229,32.29474805636353,10.398824050385945,9.99989767045366
230,32.2867618639115,10.222549029881485,9.98444522986516
231,32.321141663041395,9.925631425242859,9.887442167455728
232,32.43158681736636,10.00103075914892,9.984790018180119
233,32.60221210594401,9.735196215068747,10.018560206010413
234,32.71468150231989,9.458011772795347,10.051439043197579
235,32.553080642441124,9.57006006386914,9.916661168232897
236,32.73386329540053,9.507214930569964,10.059809710089537
237,32.42401454570103,9.218398967113911,10.158250263671595
238,32.80906576395374,9.020592483716266,10.155517414946466
239,32.76498005860943,8.970504662642439,10.054084318938955
240,32.91456417073762,8.815370001441869,9.975605676583383
241,32.96368147547662,8.732528495099594,9.93384076789121
242,32.73611658282964,8.469101476757412,9.926873719080705
243,32.86016902609378,8.297917009628105,9.990079850935215
244,32.966904020996026,8.183171078172359,9.784248115141205
245,33.035300450694415,8.16163756091301,10.067527249200548
246,32.94414666672338,7.985169824490073,10.00367892885721
247,32.9846856483092,7.707422093799349,10.119495080455815
248,32.86705758739252,7.543323597370823,9.855527346809165
249,33.27140308029815,7.387729750947584,9.876162812776741
250,33.15595109681636,7.399320111453029,10.01136324277134
251,33.26840255375442,7.217030883494124,10.06530979445638
252,33.12272370099827,6.939921045264272,9.953149937605197
253,33.32950841680032,6.7659481734792895,9.908655262549939
254,33.32718404411264,6.776225752138803,9.996748370021233
255,33.32077649486612,6.663318713434618,9.890281848660885
256,33.140318713276244,6.455765063526513,9.720454886190579
257,33.16284855261386,6.322433239425728,10.093155993571152
258,33.381300086882,6.113677468647125,10.046261946242922
259,33.391301869522444,6.117775307529991,10.149459901532389
260,33.32015500891406,6.030118833142554,10.051780313457902
261,33.48424059512664,5.632498907672547,10.019067763298171
262,33.46649340134673,5.760061093825437,10.010156635048473
263,33.57737676982127,5.602146012294227,9.981007950555181
264,33.405576158193554,5.43548122522432,10.046260231860527
265,33.59695491795598,5.371179155099594,9.96808073845443
266,33.529463882992914,5.037542167515834,10.014553147429368
267,33.498522689083835,4.8268957455604795,10.01375124578857
268,33.6096997566962,4.597413944893425,10.062180838226636
269,33.66096237916543,4.704423237766944,9.992385713988323
270,33.66236413285835,4.465521913560353,9.970342138561223
271,33.596928963370324,4.009802051423656,10.1527345664088
272,33.81484506632286,4.259575685656479,10.103984159716191
273,33.62897480350182,4.095999103747752,9.684069263685265
274,33.604447891723325,3.7345005702768272,9.948046859182268
275,33.631919224689625,3.706349798647213,10.12954369801744
276,33.7277151369596,3.7834036115487795,9.915369806849762
277,33.70126893014383,3.4865427622250005,9.92971317797779
278,33.75536125025094,3.347631914997802,9.929829588947966
279,33.749749301928794,3.0314592906064193,9.918306579264721
280,33.91297520946889,2.973016332757933,9.999959396865764
281,33.96081024015574,2.7931387792258224,10.120822526608618
282,33.89371702147938,2.5906361423182895,10.02315847716226
283,33.80246490340801,2.4992380858934213,9.850130922927983
284,33.92939319031083,2.590865749702896,10.097807940386438
285,33.856523373998954,2.2954552394063024,9.88800532982191
286,33.67833715694236,2.157533271287678,10.105143567076638
287,34.02494431421555,1.9157078553307738,9.97215744126182
288,33.9476707781914,1.7686946066917595,10.045450367427401
289,33.74732643273678,1.6360428795196358,10.123701662501349
290,33.825045974734635,1.4039239446407397,9.941475359027963
291,33.95379584260606,1.3760127203317691,10.09664269031642
292,33.77779992998799,1.2857682339952143,10.064922260279156
293,34.070325767630884,1.0701698188111615,9.82052762233248
294,33.81162355964531,0.9869151793948135,9.896265113408647
295,33.92378146239273,1.086404449603976,9.813284770582467
296,33.944552237251635,0.557563039438746,9.926390214008002
297,33.92246468228103,0.4682904747916193,10.031743501211869
298,33.93450035127982,0.08321626133405605,10.00690451900782
299,33.711921734118754,-0.018785286919032862,9.944569295437518
300,33.99767331413823,0.04966895505582957,9.951502958073078
